input,R,G,B
7.343750000000000000e-01,8.177290150999999563e-01,7.803742871000000081e-01,7.214499539499998892e-01
7.382812500000000000e-01,8.210909227750000650e-01,7.840501373750000669e-01,7.254532250375000935e-01
7.421875000000000000e-01,8.244528304500000626e-01,7.877259876500000146e-01,7.294564961250000756e-01
7.460937500000000000e-01,8.278147381249999492e-01,7.914018379250000734e-01,7.334597672125000578e-01
7.500000000000000000e-01,8.311766457999999469e-01,7.950776882000000212e-01,7.374630383000000400e-01
7.539062500000000000e-01,8.344813777999999793e-01,7.986416156625000262e-01,7.412987654875000665e-01
7.578125000000000000e-01,8.377861097999999007e-01,8.022055431249999202e-01,7.451344926750000930e-01
7.617187500000000000e-01,8.410908417999999331e-01,8.057694705874999253e-01,7.489702198625001195e-01
7.656250000000000000e-01,8.443955737999999656e-01,8.093333980500000413e-01,7.528059470500000350e-01
7.695312500000000000e-01,8.477003057999999980e-01,8.128973255125000463e-01,7.566416742374999505e-01
7.734375000000000000e-01,8.510050378000000304e-01,8.164612529749999403e-01,7.604774014249999770e-01
7.773437500000000000e-01,8.543097697999999518e-01,8.200251804374999454e-01,7.643131286125000035e-01
7.812500000000000000e-01,8.576145017999999842e-01,8.235891078999999504e-01,7.681488558000000300e-01
7.851562500000000000e-01,8.608987664250000726e-01,8.270774674999999965e-01,7.718483996249999590e-01
7.890625000000000000e-01,8.641830310499999390e-01,8.305658270999999315e-01,7.755479434499999991e-01
7.929687500000000000e-01,8.674672956750000274e-01,8.340541866999999776e-01,7.792474872749999282e-01
7.968750000000000000e-01,8.707515603000000048e-01,8.375425462999999127e-01,7.829470310999999683e-01
8.007812500000000000e-01,8.740358249250000933e-01,8.410309058999999587e-01,7.866465749250001194e-01
8.046875000000000000e-01,8.773200895500000707e-01,8.445192655000000048e-01,7.903461187500000484e-01
8.085937500000000000e-01,8.806043541750000481e-01,8.480076250999999399e-01,7.940456625750000885e-01
8.125000000000000000e-01,8.838886188000000255e-01,8.514959846999999860e-01,7.977452064000000176e-01
8.164062500000000000e-01,8.873865336374999746e-01,8.551590542875000533e-01,8.015759372000000882e-01
8.203125000000000000e-01,8.908844484750000348e-01,8.588221238750000097e-01,8.054066679999999367e-01
8.242187500000000000e-01,8.943823633124999839e-01,8.624851934624999661e-01,8.092373988000000073e-01
8.281250000000000000e-01,8.978802781499999330e-01,8.661482630499999225e-01,8.130681295999999669e-01
8.320312500000000000e-01,9.013781929874999932e-01,8.698113326374998788e-01,8.168988604000000375e-01
8.359375000000000000e-01,9.048761078249999423e-01,8.734744022249999462e-01,8.207295912000001081e-01
8.398437500000000000e-01,9.083740226625000025e-01,8.771374718125000136e-01,8.245603219999999567e-01
8.437500000000000000e-01,9.118719374999999516e-01,8.808005413999999700e-01,8.283910528000000273e-01
8.476562500000000000e-01,9.145173520124999511e-01,8.846316216624999784e-01,8.341130137500000208e-01
8.515625000000000000e-01,9.171627665249999506e-01,8.884627019249999869e-01,8.398349747000001253e-01
8.554687500000000000e-01,9.198081810375000611e-01,8.922937821874999953e-01,8.455569356500000078e-01
8.593750000000000000e-01,9.224535955499999496e-01,8.961248624500000037e-01,8.512788966000000013e-01
8.632812500000000000e-01,9.250990100624998380e-01,8.999559427125000122e-01,8.570008575499999948e-01
8.671875000000000000e-01,9.277444245749999485e-01,9.037870229750000206e-01,8.627228184999999883e-01
8.710937500000000000e-01,9.303898390874999480e-01,9.076181032375000290e-01,8.684447794499999818e-01
8.750000000000000000e-01,9.330352535999999475e-01,9.114491835000000375e-01,8.741667403999999753e-01
8.789062500000000000e-01,9.348319415374999330e-01,9.151611192125000960e-01,8.811591109750001038e-01
8.828125000000000000e-01,9.366286294749999186e-01,9.188730549250000434e-01,8.881514815500000104e-01
8.867187500000000000e-01,9.384253174125000152e-01,9.225849906374999909e-01,8.951438521249999170e-01
8.906250000000000000e-01,9.402220053500000008e-01,9.262969263500000494e-01,9.021362227000000455e-01
8.945312500000000000e-01,9.420186932874999863e-01,9.300088620624999969e-01,9.091285932749999521e-01
8.984375000000000000e-01,9.438153812250000829e-01,9.337207977749999444e-01,9.161209638499999697e-01
9.023437500000000000e-01,9.456120691625000685e-01,9.374327334874998918e-01,9.231133344249999872e-01
9.062500000000000000e-01,9.474087571000000541e-01,9.411446691999999503e-01,9.301057050000000048e-01
9.101562500000000000e-01,9.498156960999999399e-01,9.443346191874999462e-01,9.346755255125001050e-01
9.140625000000000000e-01,9.522226351000000477e-01,9.475245691749998311e-01,9.392453460249999830e-01
9.179687500000000000e-01,9.546295741000000445e-01,9.507145191624999381e-01,9.438151665375000832e-01
9.218750000000000000e-01,9.570365131000000414e-01,9.539044691500000450e-01,9.483849870499998502e-01
9.257812500000000000e-01,9.594434521000000382e-01,9.570944191375000409e-01,9.529548075624999504e-01
9.296875000000000000e-01,9.618503911000000350e-01,9.602843691250001479e-01,9.575246280750000505e-01
9.335937500000000000e-01,9.642573301000001429e-01,9.634743191125000328e-01,9.620944485874999286e-01
9.375000000000000000e-01,9.666642691000000287e-01,9.666642691000000287e-01,9.666642691000000287e-01
9.414062500000000000e-01,9.691665483374999335e-01,9.691665483375000445e-01,9.691665483374999335e-01
9.453125000000000000e-01,9.716688275749999493e-01,9.716688275750000603e-01,9.716688275749999493e-01
9.492187500000000000e-01,9.741711068125000761e-01,9.741711068124999651e-01,9.741711068125000761e-01
9.531250000000000000e-01,9.766733860500000919e-01,9.766733860500000919e-01,9.766733860500000919e-01
9.570312500000000000e-01,9.791756652874999967e-01,9.791756652875001077e-01,9.791756652874999967e-01
9.609375000000000000e-01,9.816779445250001235e-01,9.816779445250000125e-01,9.816779445250001235e-01
9.648437500000000000e-01,9.841802237625001393e-01,9.841802237625000283e-01,9.841802237625001393e-01
9.687500000000000000e-01,9.866825030000000440e-01,9.866825030000000440e-01,9.866825030000000440e-01
9.726562500000000000e-01,9.883471901250000524e-01,9.883471901250000524e-01,9.883471901250000524e-01
9.765625000000000000e-01,9.900118772500000608e-01,9.900118772499999498e-01,9.900118772499999498e-01
9.804687500000000000e-01,9.916765643749999581e-01,9.916765643749999581e-01,9.916765643750000692e-01
9.843750000000000000e-01,9.933412514999999665e-01,9.933412514999999665e-01,9.933412514999999665e-01
9.882812500000000000e-01,9.950059386250000859e-01,9.950059386250000859e-01,9.950059386249999749e-01
9.921875000000000000e-01,9.966706257499999833e-01,9.966706257500000943e-01,9.966706257500000943e-01
9.960937500000000000e-01,9.983353128749999916e-01,9.983353128749999916e-01,9.983353128749999916e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
