input,R,G,B
3.476562500000000000e-01,2.832284353999999782e-01,3.025309631249999964e-01,3.477888978125000530e-01
3.515625000000000000e-01,2.872835273999999606e-01,3.061897250499999723e-01,3.510495337249999737e-01
3.554687500000000000e-01,2.913386193999999985e-01,3.098484869750000037e-01,3.543101696375000054e-01
3.593750000000000000e-01,2.953937114000000363e-01,3.135072488999999796e-01,3.575708055499999816e-01
3.632812500000000000e-01,2.994488034000000187e-01,3.171660108249999555e-01,3.608314414625000133e-01
3.671875000000000000e-01,3.035038954000000566e-01,3.208247727499999868e-01,3.640920773750000450e-01
3.710937500000000000e-01,3.075589874000000390e-01,3.244835346749999627e-01,3.673527132874999657e-01
3.750000000000000000e-01,3.116140794000000214e-01,3.281422965999999941e-01,3.706133491999999974e-01
3.789062500000000000e-01,3.158873434250000223e-01,3.320399380000000344e-01,3.741603934750000193e-01
3.828125000000000000e-01,3.201606074499999677e-01,3.359375793999999638e-01,3.777074377500000413e-01
3.867187500000000000e-01,3.244338714749999686e-01,3.398352208000000041e-01,3.812544820250000077e-01
3.906250000000000000e-01,3.287071355000000250e-01,3.437328621999999889e-01,3.848015262999999742e-01
3.945312500000000000e-01,3.329803995250000259e-01,3.476305035999999737e-01,3.883485705749999961e-01
3.984375000000000000e-01,3.372536635499999713e-01,3.515281450000000141e-01,3.918956148499999625e-01
4.023437500000000000e-01,3.415269275749999722e-01,3.554257863999999434e-01,3.954426591249999845e-01
4.062500000000000000e-01,3.458001915999999731e-01,3.593234277999999837e-01,3.989897034000000065e-01
4.101562500000000000e-01,3.502976789749999709e-01,3.635050218124999954e-01,4.029036277375000474e-01
4.140625000000000000e-01,3.547951663499999686e-01,3.676866158249999517e-01,4.068175520749999774e-01
4.179687500000000000e-01,3.592926537249999663e-01,3.718682098375000189e-01,4.107314764125000184e-01
4.218750000000000000e-01,3.637901410999999641e-01,3.760498038499999751e-01,4.146454007500000039e-01
4.257812500000000000e-01,3.682876284749999618e-01,3.802313978625000424e-01,4.185593250874999893e-01
4.296875000000000000e-01,3.727851158500000150e-01,3.844129918750000541e-01,4.224732494250000303e-01
4.335937500000000000e-01,3.772826032249999573e-01,3.885945858874999548e-01,4.263871737624999603e-01
4.375000000000000000e-01,3.817800906000000105e-01,3.927761799000000220e-01,4.303010981000000013e-01
4.414062500000000000e-01,3.865016330125000676e-01,3.972864631624999920e-01,4.346600470499999980e-01
4.453125000000000000e-01,3.912231754250000137e-01,4.017967464250000176e-01,4.390189959999999947e-01
4.492187500000000000e-01,3.959447178374999599e-01,4.063070296875000431e-01,4.433779449499999914e-01
4.531250000000000000e-01,4.006662602500000170e-01,4.108173129500000131e-01,4.477368938999999326e-01
4.570312500000000000e-01,4.053878026625000741e-01,4.153275962125000387e-01,4.520958428499999848e-01
4.609375000000000000e-01,4.101093450750000202e-01,4.198378794750000087e-01,4.564547917999999815e-01
4.648437500000000000e-01,4.148308874874999663e-01,4.243481627374999787e-01,4.608137407499999783e-01
4.687500000000000000e-01,4.195524299000000235e-01,4.288584460000000043e-01,4.651726896999999750e-01
4.726562500000000000e-01,4.241628284250000824e-01,4.334085934749999924e-01,4.697158782374999952e-01
4.765625000000000000e-01,4.287732269500000304e-01,4.379587409499999806e-01,4.742590667749999600e-01
4.804687500000000000e-01,4.333836254749999783e-01,4.425088884250000243e-01,4.788022553124999803e-01
4.843750000000000000e-01,4.379940240000000373e-01,4.470590359000000125e-01,4.833454438499999450e-01
4.882812500000000000e-01,4.426044225249999853e-01,4.516091833750000006e-01,4.878886323874999653e-01
4.921875000000000000e-01,4.472148210500000443e-01,4.561593308500000443e-01,4.924318209249999301e-01
4.960937500000000000e-01,4.518252195749999922e-01,4.607094783250000325e-01,4.969750094624999504e-01
5.000000000000000000e-01,4.564356180999999957e-01,4.652596258000000207e-01,5.015181979999999706e-01
5.039062500000000000e-01,4.610547659875000037e-01,4.695884748875000514e-01,5.055996562374999170e-01
5.078125000000000000e-01,4.656739138750000118e-01,4.739173239749999711e-01,5.096811144749999745e-01
5.117187500000000000e-01,4.702930617625000198e-01,4.782461730625000018e-01,5.137625727125000319e-01
5.156250000000000000e-01,4.749122096499999723e-01,4.825750221499999215e-01,5.178440309499999783e-01
5.195312500000000000e-01,4.795313575374999804e-01,4.869038712375000078e-01,5.219254891874999247e-01
5.234375000000000000e-01,4.841505054250000439e-01,4.912327203250000385e-01,5.260069474249999821e-01
5.273437500000000000e-01,4.887696533124999965e-01,4.955615694124999582e-01,5.300884056625000396e-01
5.312500000000000000e-01,4.933888012000000045e-01,4.998904184999999889e-01,5.341698638999999860e-01
5.351562500000000000e-01,4.982553827375000299e-01,5.039943249749999632e-01,5.375323522874999593e-01
5.390625000000000000e-01,5.031219642749999998e-01,5.080982314499998820e-01,5.408948406749999327e-01
5.429687500000000000e-01,5.079885458124999698e-01,5.122021379249999118e-01,5.442573290624999061e-01
5.468750000000000000e-01,5.128551273499999397e-01,5.163060443999998306e-01,5.476198174499999904e-01
5.507812500000000000e-01,5.177217088875000206e-01,5.204099508749999714e-01,5.509823058375000748e-01
5.546875000000000000e-01,5.225882904249999905e-01,5.245138573500000012e-01,5.543447942249999372e-01
5.585937500000000000e-01,5.274548719625000714e-01,5.286177638249999200e-01,5.577072826125000216e-01
5.625000000000000000e-01,5.323214535000000414e-01,5.327216702999999498e-01,5.610697709999999949e-01
5.664062500000000000e-01,5.373225070249999513e-01,5.366556647249999257e-01,5.639280577999999933e-01
5.703125000000000000e-01,5.423235605500000833e-01,5.405896591499999015e-01,5.667863446000001026e-01
5.742187500000000000e-01,5.473246140749999933e-01,5.445236535749999884e-01,5.696446314000001010e-01
5.781250000000000000e-01,5.523256676000001253e-01,5.484576479999999643e-01,5.725029181999999883e-01
5.820312500000000000e-01,5.573267211250000353e-01,5.523916424249999402e-01,5.753612049999998757e-01
5.859375000000000000e-01,5.623277746499999452e-01,5.563256368500000271e-01,5.782194917999998740e-01
5.898437500000000000e-01,5.673288281750000772e-01,5.602596312750000029e-01,5.810777785999999834e-01
5.937500000000000000e-01,5.723298816999999872e-01,5.641936256999999788e-01,5.839360653999999817e-01
5.976562500000000000e-01,5.773823219500000548e-01,5.680088438749998359e-01,5.864787542624999572e-01
6.015625000000000000e-01,5.824347622000000113e-01,5.718240620500000260e-01,5.890214431249999327e-01
6.054687500000000000e-01,5.874872024499999679e-01,5.756392802249999940e-01,5.915641319874999082e-01
6.093750000000000000e-01,5.925396427000000354e-01,5.794544984000000731e-01,5.941068208499999947e-01
6.132812500000000000e-01,5.975920829499998810e-01,5.832697165749999302e-01,5.966495097125000813e-01
6.171875000000000000e-01,6.026445231999999486e-01,5.870849347499998983e-01,5.991921985749999457e-01
6.210937500000000000e-01,6.076969634500000161e-01,5.909001529250000884e-01,6.017348874375000323e-01
