input,R,G,B
8.828125000000000000e-01,9.467200713000000212e-01,9.111374117499998482e-01,8.787405253999999166e-01
8.867187500000000000e-01,9.488995442000000002e-01,9.156256339749999640e-01,8.853415160499999992e-01
8.906250000000000000e-01,9.510790171000000903e-01,9.201138561999999688e-01,8.919425066999999707e-01
8.945312500000000000e-01,9.532584899999998473e-01,9.246020784249999735e-01,8.985434973499999423e-01
8.984375000000000000e-01,9.554379628999999374e-01,9.290903006499999783e-01,9.051444880000000248e-01
9.023437500000000000e-01,9.576174358000000275e-01,9.335785228749998721e-01,9.117454786499998853e-01
9.062500000000000000e-01,9.597969087000000066e-01,9.380667450999999879e-01,9.183464692999999679e-01
9.101562500000000000e-01,9.611130339875000317e-01,9.418825849249999882e-01,9.244315611499999141e-01
9.140625000000000000e-01,9.624291592750000568e-01,9.456984247499999885e-01,9.305166529999999714e-01
9.179687500000000000e-01,9.637452845624999709e-01,9.495142645749999888e-01,9.366017448500000286e-01
9.218750000000000000e-01,9.650614098499999960e-01,9.533301043999999891e-01,9.426868366999999749e-01
9.257812500000000000e-01,9.663775351375000211e-01,9.571459442249999894e-01,9.487719285499999211e-01
9.296875000000000000e-01,9.676936604249999352e-01,9.609617840499999897e-01,9.548570203999999784e-01
9.335937500000000000e-01,9.690097857124999603e-01,9.647776238749999900e-01,9.609421122500000356e-01
9.375000000000000000e-01,9.703259109999999854e-01,9.685934636999999903e-01,9.670272040999999819e-01
9.414062500000000000e-01,9.726377216624999544e-01,9.711218302749998754e-01,9.697513531250000485e-01
9.453125000000000000e-01,9.749495323249999235e-01,9.736501968499999826e-01,9.724755021500000041e-01
9.492187500000000000e-01,9.772613429875000035e-01,9.761785634249999788e-01,9.751996511749999597e-01
9.531250000000000000e-01,9.795731536499999725e-01,9.787069300000000860e-01,9.779238001999999153e-01
9.570312500000000000e-01,9.818849643124999416e-01,9.812352965749999711e-01,9.806479492249999819e-01
9.609375000000000000e-01,9.841967749750000216e-01,9.837636631499999673e-01,9.833720982499999375e-01
9.648437500000000000e-01,9.865085856374999906e-01,9.862920297250000745e-01,9.860962472749998931e-01
9.687500000000000000e-01,9.888203962999999597e-01,9.888203962999999597e-01,9.888203962999999597e-01
9.726562500000000000e-01,9.902178467625000202e-01,9.902178467624999092e-01,9.902178467625000202e-01
9.765625000000000000e-01,9.916152972249999697e-01,9.916152972249999697e-01,9.916152972249999697e-01
9.804687500000000000e-01,9.930127476875000303e-01,9.930127476874999193e-01,9.930127476875000303e-01
9.843750000000000000e-01,9.944101981499999798e-01,9.944101981499999798e-01,9.944101981499999798e-01
9.882812500000000000e-01,9.958076486124999294e-01,9.958076486125000404e-01,9.958076486125000404e-01
9.921875000000000000e-01,9.972050990749999899e-01,9.972050990749999899e-01,9.972050990749999899e-01
9.960937500000000000e-01,9.986025495374999394e-01,9.986025495375000505e-01,9.986025495375000505e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
