input,R,G,B
5.468750000000000000e-01,5.733899531499999647e-01,5.358226468000000242e-01,5.058105833999999579e-01
5.507812500000000000e-01,5.777623313374999903e-01,5.398089899499999289e-01,5.093864279499999981e-01
5.546875000000000000e-01,5.821347095250000159e-01,5.437953330999999446e-01,5.129622724999999273e-01
5.585937500000000000e-01,5.865070877124998194e-01,5.477816762499999603e-01,5.165381170499999675e-01
5.625000000000000000e-01,5.908794658999999561e-01,5.517680193999999760e-01,5.201139616000000077e-01
5.664062500000000000e-01,5.951256339250000638e-01,5.556942525749999362e-01,5.236595570875000050e-01
5.703125000000000000e-01,5.993718019500000604e-01,5.596204857500000074e-01,5.272051525750001133e-01
5.742187500000000000e-01,6.036179699749999461e-01,5.635467189249999675e-01,5.307507480625001106e-01
5.781250000000000000e-01,6.078641380000000538e-01,5.674729520999999277e-01,5.342963435499998859e-01
5.820312500000000000e-01,6.121103060250000505e-01,5.713991852749999989e-01,5.378419390374998832e-01
5.859375000000000000e-01,6.163564740500000472e-01,5.753254184499999591e-01,5.413875345249999915e-01
5.898437500000000000e-01,6.206026420749999328e-01,5.792516516250000302e-01,5.449331300124999888e-01
5.937500000000000000e-01,6.248488101000000405e-01,5.831778847999999904e-01,5.484787254999999861e-01
5.976562500000000000e-01,6.287751599999999996e-01,5.871250870249999920e-01,5.523259444000000462e-01
6.015625000000000000e-01,6.327015099000000697e-01,5.910722892499999936e-01,5.561731632999999952e-01
6.054687500000000000e-01,6.366278598000000288e-01,5.950194914749999953e-01,5.600203822000000553e-01
6.093750000000000000e-01,6.405542097000000989e-01,5.989666936999999969e-01,5.638676011000001154e-01
6.132812500000000000e-01,6.444805596000000580e-01,6.029138959249999985e-01,5.677148199999999534e-01
6.171875000000000000e-01,6.484069095000000171e-01,6.068610981500000001e-01,5.715620389000000134e-01
6.210937500000000000e-01,6.523332594000000872e-01,6.108083003750000017e-01,5.754092577999999625e-01
6.250000000000000000e-01,6.562596093000000463e-01,6.147555026000000034e-01,5.792564767000000225e-01
6.289062500000000000e-01,6.601651403750000702e-01,6.186815072499999291e-01,5.830879236375000607e-01
6.328125000000000000e-01,6.640706714499999830e-01,6.226075118999999658e-01,5.869193705749999879e-01
6.367187500000000000e-01,6.679762025250000068e-01,6.265335165500000025e-01,5.907508175124999150e-01
6.406250000000000000e-01,6.718817336000000306e-01,6.304595211999999282e-01,5.945822644500000642e-01
6.445312500000000000e-01,6.757872646750000545e-01,6.343855258499999650e-01,5.984137113875001024e-01
6.484375000000000000e-01,6.796927957500000783e-01,6.383115305000000017e-01,6.022451583250000295e-01
6.523437500000000000e-01,6.835983268249999911e-01,6.422375351500000384e-01,6.060766052624999567e-01
6.562500000000000000e-01,6.875038579000000150e-01,6.461635397999999642e-01,6.099080521999999949e-01
6.601562500000000000e-01,6.914176506749999396e-01,6.500952820749998917e-01,6.137512548625000397e-01
6.640625000000000000e-01,6.953314434500000862e-01,6.540270243500000413e-01,6.175944575249999735e-01
6.679687500000000000e-01,6.992452362250000109e-01,6.579587666249999689e-01,6.214376601875000183e-01
6.718750000000000000e-01,7.031590290000000465e-01,6.618905089000000075e-01,6.252808628499999521e-01
6.757812500000000000e-01,7.070728217749999711e-01,6.658222511750000461e-01,6.291240655124999970e-01
6.796875000000000000e-01,7.109866145499998957e-01,6.697539934499999736e-01,6.329672681750000418e-01
6.835937500000000000e-01,7.149004073250000424e-01,6.736857357250001233e-01,6.368104708374999756e-01
6.875000000000000000e-01,7.188142000999999670e-01,6.776174780000000508e-01,6.406536735000000204e-01
6.914062500000000000e-01,7.227648836374999108e-01,6.815821093375000750e-01,6.445358928500001250e-01
6.953125000000000000e-01,7.267155671749999657e-01,6.855467406749999881e-01,6.484181121999998965e-01
6.992187500000000000e-01,7.306662507125000205e-01,6.895113720125000123e-01,6.523003315500000010e-01
7.031250000000000000e-01,7.346169342499999644e-01,6.934760033500000365e-01,6.561825508999998835e-01
7.070312500000000000e-01,7.385676177875000192e-01,6.974406346875000606e-01,6.600647702499999880e-01
7.109375000000000000e-01,7.425183013249999631e-01,7.014052660250000848e-01,6.639469896000000926e-01
7.148437500000000000e-01,7.464689848624999069e-01,7.053698973624999979e-01,6.678292089499998641e-01
7.187500000000000000e-01,7.504196683999999617e-01,7.093345287000000221e-01,6.717114282999999686e-01
7.226562500000000000e-01,7.545575302000000484e-01,7.134813827624999494e-01,6.757797160874999820e-01
7.265625000000000000e-01,7.586953920000000240e-01,7.176282368250000987e-01,6.798480038749998844e-01
7.304687500000000000e-01,7.628332537999999996e-01,7.217750908875000260e-01,6.839162916625000088e-01
7.343750000000000000e-01,7.669711155999999752e-01,7.259219449500000643e-01,6.879845794499999112e-01
7.382812500000000000e-01,7.711089773999999508e-01,7.300687990124999915e-01,6.920528672374999246e-01
7.421875000000000000e-01,7.752468391999999264e-01,7.342156530749999188e-01,6.961211550249999380e-01
7.460937500000000000e-01,7.793847009999999020e-01,7.383625071375000681e-01,7.001894428124999514e-01
7.500000000000000000e-01,7.835225627999999887e-01,7.425093611999999954e-01,7.042577305999999648e-01
7.539062500000000000e-01,7.879177233874999908e-01,7.469070158624999678e-01,7.085805522624999409e-01
7.578125000000000000e-01,7.923128839750001040e-01,7.513046705249999402e-01,7.129033739250000279e-01
7.617187500000000000e-01,7.967080445624999951e-01,7.557023251875000236e-01,7.172261955875000039e-01
7.656250000000000000e-01,8.011032051499999973e-01,7.600999798499999960e-01,7.215490172500000909e-01
7.695312500000000000e-01,8.054983657374999995e-01,7.644976345124999684e-01,7.258718389124999559e-01
7.734375000000000000e-01,8.098935263249998906e-01,7.688952891750000518e-01,7.301946605750000430e-01
7.773437500000000000e-01,8.142886869125000038e-01,7.732929438375000242e-01,7.345174822375000190e-01
7.812500000000000000e-01,8.186838475000000059e-01,7.776905984999999966e-01,7.388403038999999950e-01
7.851562500000000000e-01,8.232062596500000495e-01,7.822090993125000447e-01,7.432896533124999650e-01
7.890625000000000000e-01,8.277286717999999821e-01,7.867276001249999817e-01,7.477390027249999349e-01
7.929687500000000000e-01,8.322510839500001367e-01,7.912461009375000298e-01,7.521883521374999049e-01
7.968750000000000000e-01,8.367734960999999583e-01,7.957646017499999669e-01,7.566377015499999859e-01
8.007812500000000000e-01,8.412959082500000019e-01,8.002831025625000150e-01,7.610870509625000668e-01
8.046875000000000000e-01,8.458183204000000455e-01,8.048016033750000631e-01,7.655364003750000368e-01
8.085937500000000000e-01,8.503407325500000891e-01,8.093201041875000001e-01,7.699857497875000067e-01
8.125000000000000000e-01,8.548631447000000216e-01,8.138386050000000482e-01,7.744350991999999767e-01
8.164062500000000000e-01,8.593791827375000247e-01,8.183494367250000456e-01,7.788805602249999627e-01
8.203125000000000000e-01,8.638952207750000278e-01,8.228602684499999320e-01,7.833260212499999486e-01
8.242187500000000000e-01,8.684112588125001420e-01,8.273711001749999294e-01,7.877714822749999346e-01
8.281250000000000000e-01,8.729272968499999230e-01,8.318819319000000378e-01,7.922169432999999206e-01
8.320312500000000000e-01,8.774433348875000371e-01,8.363927636250001463e-01,7.966624043250000176e-01
8.359375000000000000e-01,8.819593729250000402e-01,8.409035953500001437e-01,8.011078653500000035e-01
8.398437500000000000e-01,8.864754109624999323e-01,8.454144270750000301e-01,8.055533263749999895e-01
8.437500000000000000e-01,8.909914490000000464e-01,8.499252588000000275e-01,8.099987873999999755e-01
8.476562500000000000e-01,8.953666865250000662e-01,8.542991950875000740e-01,8.143177357999999977e-01
8.515625000000000000e-01,8.997419240500000859e-01,8.586731313750000094e-01,8.186366842000000199e-01
8.554687500000000000e-01,9.041171615749999946e-01,8.630470676624999449e-01,8.229556326000000421e-01
8.593750000000000000e-01,9.084923991000000143e-01,8.674210039500001024e-01,8.272745809999999533e-01
8.632812500000000000e-01,9.128676366250000340e-01,8.717949402374999268e-01,8.315935293999999756e-01
8.671875000000000000e-01,9.172428741500000537e-01,8.761688765249999733e-01,8.359124777999999978e-01
8.710937500000000000e-01,9.216181116749999624e-01,8.805428128125000198e-01,8.402314262000000200e-01
8.750000000000000000e-01,9.259933491999999822e-01,8.849167490999999552e-01,8.445503746000000422e-01
8.789062500000000000e-01,9.292683780375000646e-01,8.892081648749999845e-01,8.497605536124999137e-01
8.828125000000000000e-01,9.325434068750000360e-01,8.934995806499999027e-01,8.549707326250001183e-01
8.867187500000000000e-01,9.358184357125000075e-01,8.977909964249998209e-01,8.601809116375001008e-01
8.906250000000000000e-01,9.390934645500000899e-01,9.020824121999999612e-01,8.653910906500000833e-01
8.945312500000000000e-01,9.423684933874999503e-01,9.063738279750001015e-01,8.706012696625000657e-01
8.984375000000000000e-01,9.456435222249999217e-01,9.106652437500000197e-01,8.758114486750000482e-01
9.023437500000000000e-01,9.489185510624998932e-01,9.149566595249999379e-01,8.810216276875000307e-01
