input,R,G,B
6.562500000000000000e-01,7.087840488000000105e-01,7.087840488000000105e-01,7.087840488000000105e-01
6.601562500000000000e-01,7.123458212125000077e-01,7.123458212125001188e-01,7.123458212125001188e-01
6.640625000000000000e-01,7.159075936249998939e-01,7.159075936249998939e-01,7.159075936250000050e-01
6.679687500000000000e-01,7.194693660375000022e-01,7.194693660375000022e-01,7.194693660375000022e-01
6.718750000000000000e-01,7.230311384499999994e-01,7.230311384499998884e-01,7.230311384500001104e-01
6.757812500000000000e-01,7.265929108624999966e-01,7.265929108624999966e-01,7.265929108624999966e-01
6.796875000000000000e-01,7.301546832750001048e-01,7.301546832750001048e-01,7.301546832749999938e-01
6.835937500000000000e-01,7.337164556874999910e-01,7.337164556874998800e-01,7.337164556874998800e-01
6.875000000000000000e-01,7.372782280999999882e-01,7.372782280999999882e-01,7.372782280999999882e-01
6.914062500000000000e-01,7.407786690250000028e-01,7.407786690250000028e-01,7.407786690250000028e-01
6.953125000000000000e-01,7.442791099499999063e-01,7.442791099499999063e-01,7.442791099500000174e-01
6.992187500000000000e-01,7.477795508749999209e-01,7.477795508749999209e-01,7.477795508750000320e-01
7.031250000000000000e-01,7.512799917999999355e-01,7.512799918000000465e-01,7.512799918000000465e-01
7.070312500000000000e-01,7.547804327250000611e-01,7.547804327250000611e-01,7.547804327250000611e-01
7.109375000000000000e-01,7.582808736500000757e-01,7.582808736499999647e-01,7.582808736500000757e-01
7.148437500000000000e-01,7.617813145749999792e-01,7.617813145749999792e-01,7.617813145750000903e-01
7.187500000000000000e-01,7.652817554999999938e-01,7.652817554999999938e-01,7.652817554999999938e-01
7.226562500000000000e-01,7.687325663749999816e-01,7.687325663749999816e-01,7.687325663749999816e-01
7.265625000000000000e-01,7.721833772500000803e-01,7.721833772500000803e-01,7.721833772499999693e-01
7.304687500000000000e-01,7.756341881249999570e-01,7.756341881249999570e-01,7.756341881249999570e-01
7.343750000000000000e-01,7.790849989999999448e-01,7.790849990000000558e-01,7.790849990000000558e-01
7.382812500000000000e-01,7.825358098750000435e-01,7.825358098749999325e-01,7.825358098750000435e-01
7.421875000000000000e-01,7.859866207499999202e-01,7.859866207500000312e-01,7.859866207499999202e-01
7.460937500000000000e-01,7.894374316250000190e-01,7.894374316250001300e-01,7.894374316250000190e-01
7.500000000000000000e-01,7.928882425000000067e-01,7.928882425000000067e-01,7.928882425000000067e-01
7.539062500000000000e-01,7.963011247500000334e-01,7.963011247500000334e-01,7.963011247499999223e-01
7.578125000000000000e-01,7.997140069999999490e-01,7.997140069999999490e-01,7.997140070000000600e-01
7.617187500000000000e-01,8.031268892499999756e-01,8.031268892499999756e-01,8.031268892499999756e-01
7.656250000000000000e-01,8.065397715000000023e-01,8.065397715000000023e-01,8.065397715000000023e-01
7.695312500000000000e-01,8.099526537500000289e-01,8.099526537500000289e-01,8.099526537500000289e-01
7.734375000000000000e-01,8.133655360000000556e-01,8.133655360000000556e-01,8.133655359999999446e-01
7.773437500000000000e-01,8.167784182499999712e-01,8.167784182499999712e-01,8.167784182500000822e-01
7.812500000000000000e-01,8.201913004999999979e-01,8.201913004999999979e-01,8.201913004999999979e-01
7.851562500000000000e-01,8.235779555875000213e-01,8.235779555874999103e-01,8.235779555875000213e-01
7.890625000000000000e-01,8.269646106749999337e-01,8.269646106749999337e-01,8.269646106749999337e-01
7.929687500000000000e-01,8.303512657624999571e-01,8.303512657624999571e-01,8.303512657624999571e-01
7.968750000000000000e-01,8.337379208499999805e-01,8.337379208499999805e-01,8.337379208499999805e-01
8.007812500000000000e-01,8.371245759375000040e-01,8.371245759375000040e-01,8.371245759375000040e-01
8.046875000000000000e-01,8.405112310250000274e-01,8.405112310250000274e-01,8.405112310250000274e-01
8.085937500000000000e-01,8.438978861124999398e-01,8.438978861125000508e-01,8.438978861124999398e-01
