input,R,G,B
6.328125000000000000e-01,6.860112341499999822e-01,6.771172122000000959e-01,6.589404749000000727e-01
6.367187500000000000e-01,6.909284071749999256e-01,6.817242242000000063e-01,6.629142520999999899e-01
6.406250000000000000e-01,6.958455801999999801e-01,6.863312362000000277e-01,6.668880293000000181e-01
6.445312500000000000e-01,7.007627532250000346e-01,6.909382482000000492e-01,6.708618065000000463e-01
6.484375000000000000e-01,7.056799262499999781e-01,6.955452601999999596e-01,6.748355836999999635e-01
6.523437500000000000e-01,7.105970992749999215e-01,7.001522722000000920e-01,6.788093609000001027e-01
6.562500000000000000e-01,7.155142722999999760e-01,7.047592842000000024e-01,6.827831381000000199e-01
6.601562500000000000e-01,7.197585735374999460e-01,7.088345139249999649e-01,6.865131977624999715e-01
6.640625000000000000e-01,7.240028747750000271e-01,7.129097436500000384e-01,6.902432574250000341e-01
6.679687500000000000e-01,7.282471760124999971e-01,7.169849733750000009e-01,6.939733170875000967e-01
6.718750000000000000e-01,7.324914772499999671e-01,7.210602031000001855e-01,6.977033767500000483e-01
6.757812500000000000e-01,7.367357784874999371e-01,7.251354328250000369e-01,7.014334364124998888e-01
6.796875000000000000e-01,7.409800797249999071e-01,7.292106625499999994e-01,7.051634960749999514e-01
6.835937500000000000e-01,7.452243809624999882e-01,7.332858922750000730e-01,7.088935557375000140e-01
6.875000000000000000e-01,7.494686821999999582e-01,7.373611220000000355e-01,7.126236153999999656e-01
6.914062500000000000e-01,7.531924536874999854e-01,7.410486151999999827e-01,7.162369341000000000e-01
6.953125000000000000e-01,7.569162251749999015e-01,7.447361083999999298e-01,7.198502527999999234e-01
6.992187500000000000e-01,7.606399966624999287e-01,7.484236016000000991e-01,7.234635714999999578e-01
7.031250000000000000e-01,7.643637681500000669e-01,7.521110948000000462e-01,7.270768901999999922e-01
7.070312500000000000e-01,7.680875396374999831e-01,7.557985879999998824e-01,7.306902089000000267e-01
7.109375000000000000e-01,7.718113111250000102e-01,7.594860811999999406e-01,7.343035276000000611e-01
7.148437500000000000e-01,7.755350826124999264e-01,7.631735743999999988e-01,7.379168462999999845e-01
7.187500000000000000e-01,7.792588540999999536e-01,7.668610675999999460e-01,7.415301650000000189e-01
7.226562500000000000e-01,7.826930084750000072e-01,7.702852450249999539e-01,7.449338500125000095e-01
7.265625000000000000e-01,7.861271628499999498e-01,7.737094224500000728e-01,7.483375350250001112e-01
7.304687500000000000e-01,7.895613172250000034e-01,7.771335998749999696e-01,7.517412200374999909e-01
7.343750000000000000e-01,7.929954716000000570e-01,7.805577772999999775e-01,7.551449050499999816e-01
7.382812500000000000e-01,7.964296259749999995e-01,7.839819547249999854e-01,7.585485900625000832e-01
7.421875000000000000e-01,7.998637803500000532e-01,7.874061321499998822e-01,7.619522750750000739e-01
7.460937500000000000e-01,8.032979347249999957e-01,7.908303095750000011e-01,7.653559600875000646e-01
7.500000000000000000e-01,8.067320891000000493e-01,7.942544870000000090e-01,7.687596451000000553e-01
7.539062500000000000e-01,8.100126057625000042e-01,7.975257062250000750e-01,7.720117682125000602e-01
7.578125000000000000e-01,8.132931224249999591e-01,8.007969254500000300e-01,7.752638913250000652e-01
7.617187500000000000e-01,8.165736390875001360e-01,8.040681446750000960e-01,7.785160144375000701e-01
7.656250000000000000e-01,8.198541557500000909e-01,8.073393638999999400e-01,7.817681375500000751e-01
7.695312500000000000e-01,8.231346724124999348e-01,8.106105831249998950e-01,7.850202606624999691e-01
7.734375000000000000e-01,8.264151890750000007e-01,8.138818023499999610e-01,7.882723837749999740e-01
7.773437500000000000e-01,8.296957057375000666e-01,8.171530215749999160e-01,7.915245068874999790e-01
7.812500000000000000e-01,8.329762224000000215e-01,8.204242407999999820e-01,7.947766299999999839e-01
7.851562500000000000e-01,8.362135147250000511e-01,8.236525697250000055e-01,7.979865495125000319e-01
7.890625000000000000e-01,8.394508070500000807e-01,8.268808986499999181e-01,8.011964690249999688e-01
7.929687500000000000e-01,8.426880993750001103e-01,8.301092275749999416e-01,8.044063885375000167e-01
7.968750000000000000e-01,8.459253917000000289e-01,8.333375564999998542e-01,8.076163080499999536e-01
8.007812500000000000e-01,8.491626840249999475e-01,8.365658854249999887e-01,8.108262275625000015e-01
8.046875000000000000e-01,8.523999763499999771e-01,8.397942143500000123e-01,8.140361470750001605e-01
8.085937500000000000e-01,8.556372686750000067e-01,8.430225432749999248e-01,8.172460665874999863e-01
8.125000000000000000e-01,8.588745610000000363e-01,8.462508721999999484e-01,8.204559861000000343e-01
8.164062500000000000e-01,8.621637659250001029e-01,8.495311743249999159e-01,8.237180038750000488e-01
8.203125000000000000e-01,8.654529708500000584e-01,8.528114764499998834e-01,8.269800216500000634e-01
